1,0.02,Miss,0
1,0.02,Miss,0
1,0.06,Miss,0
1,0.26,Goal,0
1,0.06,Miss,0
1,0.10,Miss,0
1,0.12,Miss,0
0,0.04,Miss,0
0,0.02,Miss,0
0,0.07,Miss,0
0,0.04,Miss,0
0,0.06,Miss,0
0,0.08,Miss,0
0,0.14,Miss,0
0,0.04,Miss,0
0,0.03,Goal,0
0,0.06,Miss,0
0,0.15,Miss,0
0,0.79,Miss,0
0,0.49,Miss,0
0,0.48,Miss,0
0,0.11,Miss,0
0,0.04,Miss,0
0,0.07,Miss,0
0,0.01,Miss,0
0,0.10,Miss,0
0,0.05,Miss,0
0,0.04,Miss,0
0,0.12,Miss,0
0,0.06,Miss,0
0,0.09,Miss,0
0,0.04,Miss,0
0,0.08,Miss,0
